Crash_ID,State,Year,Gender,Age_Group,Fatalities
20184038,SA,2018,Male,40 to 64,1
20182199,Vic,2018,Male,40 to 64,1
20181105,NSW,2018,Male,65 to 74,1
20181086,NSW,2018,Male,65 to 74,1
20185139,WA,2018,Male,65 to 74,3
20183022,Qld,2018,Male,65 to 74,1
20186030,Tas,2018,Female,65 to 74,1
20181062,NSW,2018,Female,75 or older,1
20183087,Qld,2018,Male,75 or older,1
20181056,NSW,2018,Female,75 or older,1
20185132,WA,2018,Female,17 to 25,1
20184024,SA,2018,Male,75 or older,2
20184024,SA,2018,Female,75 or older,2
20185097,WA,2018,Male,75 or older,1
20185134,WA,2018,Male,26 to 39,1
20183140,Qld,2018,Male,0 to 16,2
20183224,Qld,2018,Female,17 to 25,1
20181226,NSW,2018,Male,17 to 25,1
20181166,NSW,2018,Female,17 to 25,1
20186012,Tas,2018,Male,17 to 25,1
20186019,Tas,2018,Male,17 to 25,2
20186019,Tas,2018,Female,17 to 25,2
20184016,SA,2018,Male,26 to 39,1
20183039,Qld,2018,Male,26 to 39,1
20181110,NSW,2018,Male,26 to 39,1
20183161,Qld,2018,Male,26 to 39,1
20187028,NT,2018,Male,26 to 39,1
20181264,NSW,2018,Male,40 to 64,1
20183025,Qld,2018,Male,40 to 64,1
20185138,WA,2018,Female,40 to 64,1
20182178,Vic,2018,Male,40 to 64,1
20184050,SA,2018,Male,40 to 64,1
20181079,NSW,2018,Male,40 to 64,1
20183154,Qld,2018,Male,40 to 64,1
20183140,Qld,2018,Male,40 to 64,2
20184009,SA,2018,Male,65 to 74,1
20181170,NSW,2018,Female,40 to 64,1
20181038,NSW,2018,Male,65 to 74,1
20182073,Vic,2018,Male,26 to 39,1
20181148,NSW,2018,Male,75 or older,1
20183043,Qld,2018,Female,75 or older,2
20183043,Qld,2018,Male,75 or older,2
20184025,SA,2018,Male,17 to 25,1
20183053,Qld,2018,Male,17 to 25,1
20185036,WA,2018,Male,17 to 25,1
20182081,Vic,2018,Female,75 or older,1
20183089,Qld,2018,Male,0 to 16,1
20181304,NSW,2018,Female,40 to 64,1
20183065,Qld,2018,Female,65 to 74,1
20181107,NSW,2018,Male,40 to 64,1
20182022,Vic,2018,Male,26 to 39,1
20181269,NSW,2018,Female,40 to 64,1
20181237,NSW,2018,Male,0 to 16,1
20183149,Qld,2018,Male,17 to 25,1
20182019,Vic,2018,Male,26 to 39,1
20185035,WA,2018,Female,26 to 39,1
20183059,Qld,2018,Male,26 to 39,1
20183116,Qld,2018,Female,40 to 64,1
20182049,Vic,2018,Female,40 to 64,1
20183085,Qld,2018,Male,40 to 64,1
20182155,Vic,2018,Male,40 to 64,1
20182035,Vic,2018,Male,65 to 74,1
20181002,NSW,2018,Female,65 to 74,1
20182110,Vic,2018,Female,65 to 74,1
20183210,Qld,2018,Male,40 to 64,1
20182004,Vic,2018,Male,0 to 16,2
20182095,Vic,2018,Female,17 to 25,1
20185016,WA,2018,Male,17 to 25,1
20182090,Vic,2018,Male,17 to 25,1
20183145,Qld,2018,Male,17 to 25,1
20183126,Qld,2018,Male,26 to 39,1
20182004,Vic,2018,Female,26 to 39,2
20181302,NSW,2018,Male,26 to 39,1
20181310,NSW,2018,Male,26 to 39,1
20183010,Qld,2018,Male,26 to 39,1
20185104,WA,2018,Male,40 to 64,1
20184047,SA,2018,Male,40 to 64,2
20184047,SA,2018,Male,40 to 64,2
20187029,NT,2018,Male,40 to 64,1
20181071,NSW,2018,Male,17 to 25,1
20186006,Tas,2018,Male,26 to 39,1
20183023,Qld,2018,Male,26 to 39,1
20181168,NSW,2018,Male,26 to 39,1
20184005,SA,2018,Male,40 to 64,1
20183062,Qld,2018,Male,40 to 64,1
20181209,NSW,2018,Male,40 to 64,1
20183178,Qld,2018,Male,40 to 64,1
20184008,SA,2018,Male,75 or older,1
20185048,WA,2018,Male,75 or older,1
20181324,NSW,2018,Male,75 or older,1
20185049,WA,2018,Female,17 to 25,1
20181156,NSW,2018,Female,17 to 25,1
20183219,Qld,2018,Male,26 to 39,1
20182056,Vic,2018,Male,26 to 39,1
20182163,Vic,2018,Male,26 to 39,1
20184048,SA,2018,Male,40 to 64,1
20182099,Vic,2018,Female,40 to 64,1
20187031,NT,2018,Female,40 to 64,1
20185005,WA,2018,Male,40 to 64,1
20182136,Vic,2018,Male,40 to 64,1
20183200,Qld,2018,Female,40 to 64,1
20183102,Qld,2018,Male,40 to 64,1
20185052,WA,2018,Male,40 to 64,1
20181070,NSW,2018,Male,40 to 64,1
20184044,SA,2018,Male,65 to 74,1
20182037,Vic,2018,Male,65 to 74,1
20185007,WA,2018,Male,26 to 39,2
20185007,WA,2018,Male,40 to 64,2
20185111,WA,2018,Male,65 to 74,1
20182158,Vic,2018,Female,75 or older,2
20182158,Vic,2018,Male,75 or older,2
20181265,NSW,2018,Male,0 to 16,1
20181045,NSW,2018,Male,0 to 16,1
20184073,SA,2018,Male,17 to 25,1
20184017,SA,2018,Male,17 to 25,2
20184017,SA,2018,Female,17 to 25,2
20185001,WA,2018,Female,17 to 25,1
20181171,NSW,2018,Male,17 to 25,1
20184030,SA,2018,Female,17 to 25,1
20183139,Qld,2018,Female,17 to 25,1
20182023,Vic,2018,Male,26 to 39,1
20185032,WA,2018,Female,26 to 39,1
20185041,WA,2018,Male,26 to 39,1
20181059,NSW,2018,Male,26 to 39,1
20184031,SA,2018,Male,26 to 39,1
20185044,WA,2018,Female,26 to 39,1
20181271,NSW,2018,Male,40 to 64,2
20181271,NSW,2018,Male,40 to 64,2
20183029,Qld,2018,Male,40 to 64,1
20181190,NSW,2018,Male,40 to 64,1
20187026,NT,2018,Male,40 to 64,1
20182181,Vic,2018,Male,40 to 64,1
20186003,Tas,2018,Female,40 to 64,1
20181031,NSW,2018,Male,65 to 74,1
20185067,WA,2018,Male,65 to 74,1
20183171,Qld,2018,Female,0 to 16,2
20183171,Qld,2018,Female,40 to 64,2
20182040,Vic,2018,Male,26 to 39,1
20185008,WA,2018,Male,40 to 64,1
20182146,Vic,2018,Male,17 to 25,1
20183081,Qld,2018,Male,17 to 25,1
20183046,Qld,2018,Male,26 to 39,1
20182075,Vic,2018,Female,0 to 16,1
20181234,NSW,2018,Male,17 to 25,1
20181187,NSW,2018,Female,75 or older,1
20182116,Vic,2018,Male,75 or older,1
20181214,NSW,2018,Male,75 or older,1
20182063,Vic,2018,Male,65 to 74,1
20182020,Vic,2018,Male,65 to 74,1
20181018,NSW,2018,Male,65 to 74,1
20181159,NSW,2018,Male,75 or older,1
20182072,Vic,2018,Male,75 or older,1
20183179,Qld,2018,Female,40 to 64,1
20184057,SA,2018,Male,40 to 64,1
20181325,NSW,2018,Male,40 to 64,1
20186001,Tas,2018,Male,65 to 74,1
20183134,Qld,2018,Male,65 to 74,1
20182002,Vic,2018,Male,40 to 64,1
20183020,Qld,2018,Male,40 to 64,1
20181205,NSW,2018,Male,26 to 39,1
20181076,NSW,2018,Male,75 or older,1
20182029,Vic,2018,Female,26 to 39,1
