State,Month,Year,Dayweek,Fatalities,Speed
Qld,Jun,2009,Wednesday,1,80
Qld,Jun,2009,Saturday,1,50
Qld,Jun,2009,Tuesday,1,50
NSW,Jun,2009,Monday,1,60
NSW,Jun,2009,Wednesday,1,50
NSW,Jun,2009,Thursday,1,60
Vic,Jun,2009,Friday,1,60
NSW,Jun,2009,Thursday,1,60
Vic,Jun,2009,Thursday,1,50
Qld,Jun,2009,Tuesday,1,60
NSW,Jun,2009,Thursday,1,70
NSW,Jun,2009,Wednesday,1,110
Tas,Jun,2009,Friday,1,60
Qld,Jun,2009,Tuesday,1,60
WA,May,2009,Sunday,1,-9
Vic,May,2009,Friday,1,50
Vic,May,2009,Monday,1,80
Vic,May,2009,Friday,1,50
WA,May,2009,Friday,1,60
Vic,May,2009,Sunday,1,100
Tas,May,2009,Saturday,1,40
NT,May,2009,Friday,1,130
Qld,May,2009,Friday,4,80
Vic,May,2009,Sunday,3,100
Qld,May,2009,Sunday,1,50
Vic,May,2009,Sunday,1,100
WA,May,2009,Saturday,1,50
SA,May,2009,Sunday,1,80
Qld,May,2009,Sunday,1,50
NSW,May,2009,Saturday,1,100
NSW,May,2009,Saturday,1,100
Qld,May,2009,Saturday,1,50
Vic,May,2009,Saturday,1,80
NSW,May,2009,Friday,2,100
NSW,May,2009,Saturday,2,50
Qld,May,2009,Saturday,3,100
Tas,May,2009,Sunday,1,90
NSW,May,2009,Friday,1,50
NSW,May,2009,Monday,1,60
Qld,May,2009,Saturday,1,60
SA,May,2009,Saturday,2,50
Vic,May,2009,Saturday,1,100
Qld,May,2009,Monday,1,60
SA,May,2009,Friday,1,80
SA,May,2009,Wednesday,1,80
WA,May,2009,Wednesday,1,60
Qld,May,2009,Monday,1,70
SA,May,2009,Thursday,1,60
WA,May,2009,Monday,1,80
WA,May,2009,Wednesday,2,110
NSW,May,2009,Thursday,1,80
SA,May,2009,Friday,4,110
WA,May,2009,Monday,1,110
WA,May,2009,Thursday,1,-9
Qld,May,2009,Thursday,1,80
NSW,May,2009,Tuesday,1,70
NSW,May,2009,Tuesday,1,100
NSW,May,2009,Monday,1,110
Vic,May,2009,Sunday,1,100
SA,May,2009,Saturday,1,110
Vic,May,2009,Sunday,1,100
WA,May,2009,Sunday,1,110
NSW,May,2009,Saturday,1,50
NSW,May,2009,Sunday,1,50
NSW,May,2009,Sunday,1,100
Qld,May,2009,Sunday,1,80
NSW,May,2009,Sunday,1,50
NSW,May,2009,Saturday,1,90
NSW,May,2009,Saturday,1,100
Qld,May,2009,Sunday,1,80
Qld,May,2009,Saturday,1,80
Tas,May,2009,Sunday,1,100
Tas,May,2009,Thursday,3,50
SA,May,2009,Wednesday,1,50
WA,May,2009,Thursday,1,110
ACT,May,2009,Tuesday,1,80
NSW,May,2009,Monday,1,70
NSW,May,2009,Friday,1,70
NSW,May,2009,Friday,1,100
WA,May,2009,Tuesday,1,70
Qld,May,2009,Monday,1,80
NT,May,2009,Friday,1,130
Tas,May,2009,Tuesday,1,100
SA,May,2009,Friday,2,110
Qld,May,2009,Thursday,1,100
SA,May,2009,Wednesday,1,100
NSW,May,2009,Thursday,1,60
Qld,May,2009,Friday,1,50
WA,May,2009,Tuesday,1,80
Vic,May,2009,Tuesday,1,50
SA,May,2009,Thursday,1,100
NSW,May,2009,Friday,1,100
NSW,May,2009,Friday,1,80
Qld,May,2009,Thursday,1,50
NSW,May,2009,Monday,1,100
Vic,May,2009,Friday,1,70
NSW,May,2009,Thursday,1,100
Qld,May,2009,Tuesday,1,100
SA,May,2009,Friday,1,50
Qld,May,2009,Wednesday,1,100
Qld,May,2009,Thursday,1,100
NSW,May,2009,Tuesday,1,60
WA,May,2009,Tuesday,1,20
NSW,May,2009,Friday,1,60
Vic,May,2009,Monday,1,100
NSW,May,2009,Thursday,1,60
SA,May,2009,Tuesday,1,110
WA,May,2009,Saturday,1,70
NSW,May,2009,Sunday,1,70
NSW,May,2009,Tuesday,1,90
WA,May,2009,Wednesday,1,60
NT,May,2009,Friday,1,110
Qld,May,2009,Tuesday,1,100
Vic,May,2009,Sunday,1,80
Vic,May,2009,Saturday,1,50
SA,May,2009,Saturday,1,60
NSW,May,2009,Monday,1,70
Vic,May,2009,Friday,1,80
NSW,May,2009,Friday,1,50
SA,May,2009,Friday,1,60
Vic,May,2009,Tuesday,1,60
Qld,May,2009,Monday,1,50
NSW,May,2009,Thursday,1,60
NSW,May,2009,Monday,1,60
WA,May,2009,Wednesday,1,80
NSW,May,2009,Saturday,1,70
Qld,May,2009,Tuesday,1,50
NSW,Apr,2009,Sunday,1,60
NSW,Apr,2009,Saturday,1,100
Vic,Apr,2009,Saturday,1,60
NSW,Apr,2009,Friday,1,60
Tas,Apr,2009,Monday,1,60
Qld,Apr,2009,Saturday,1,60
NSW,Apr,2009,Saturday,1,70
NSW,Apr,2009,Thursday,1,60
Qld,Apr,2009,Wednesday,1,60
NSW,Apr,2009,Monday,1,70
Qld,Apr,2009,Thursday,1,50
NSW,Apr,2009,Tuesday,1,110
NSW,Apr,2009,Wednesday,2,100
NSW,Apr,2009,Thursday,1,50
NSW,Apr,2009,Monday,1,100
Vic,Apr,2009,Saturday,1,100
SA,Apr,2009,Sunday,2,80
Qld,Apr,2009,Saturday,1,100
NSW,Apr,2009,Saturday,1,100
Vic,Apr,2009,Monday,1,90
WA,Apr,2009,Friday,1,50
SA,Apr,2009,Sunday,2,70
WA,Apr,2009,Friday,1,110
SA,Apr,2009,Sunday,1,80
NSW,Apr,2009,Friday,1,80
NT,Apr,2009,Sunday,1,60
Qld,Apr,2009,Saturday,1,110
Vic,Apr,2009,Saturday,2,100
Qld,Apr,2009,Saturday,2,80
NSW,Apr,2009,Sunday,1,70
NSW,Apr,2009,Sunday,1,100
NT,Apr,2009,Saturday,1,130
Vic,Apr,2009,Saturday,1,100
Vic,Apr,2009,Wednesday,1,80
Vic,Apr,2009,Friday,1,110
NSW,Apr,2009,Friday,1,100
Vic,Apr,2009,Wednesday,1,70
SA,Apr,2009,Tuesday,1,50
NSW,Apr,2009,Wednesday,1,50
Vic,Apr,2009,Thursday,4,100
Qld,Apr,2009,Wednesday,1,60
NSW,Apr,2009,Tuesday,2,80
NSW,Apr,2009,Tuesday,1,60
NSW,Apr,2009,Thursday,1,100
Qld,Apr,2009,Monday,1,100
NSW,Apr,2009,Tuesday,2,50
NSW,Apr,2009,Thursday,1,80
NSW,Apr,2009,Wednesday,1,80
NSW,Apr,2009,Sunday,1,100
Qld,Apr,2009,Sunday,2,100
Vic,Apr,2009,Saturday,1,100
Tas,Apr,2009,Sunday,1,100
Tas,Apr,2009,Sunday,2,80
NSW,Apr,2009,Sunday,1,90
WA,Apr,2009,Saturday,1,50
WA,Apr,2009,Saturday,1,110
NSW,Apr,2009,Sunday,1,100
Qld,Apr,2009,Saturday,1,100
Qld,Apr,2009,Saturday,2,80
WA,Apr,2009,Sunday,2,110
Qld,Apr,2009,Sunday,1,100
Vic,Apr,2009,Saturday,1,100
Qld,Apr,2009,Saturday,1,50
NSW,Apr,2009,Tuesday,1,80
NSW,Apr,2009,Wednesday,1,70
Vic,Apr,2009,Wednesday,1,100
Vic,Apr,2009,Tuesday,1,80
Qld,Apr,2009,Tuesday,1,100
NSW,Apr,2009,Monday,1,60
WA,Apr,2009,Friday,2,70
Vic,Apr,2009,Tuesday,1,100
NSW,Apr,2009,Thursday,1,50
WA,Apr,2009,Monday,1,110
Qld,Apr,2009,Thursday,1,60
NSW,Apr,2009,Monday,1,80
NSW,Apr,2009,Thursday,1,110
WA,Apr,2009,Thursday,1,60
SA,Apr,2009,Wednesday,1,100
Qld,Apr,2009,Wednesday,1,50
Qld,Apr,2009,Friday,1,60
NSW,Apr,2009,Thursday,1,100
Qld,Apr,2009,Friday,2,100
Qld,Apr,2009,Thursday,1,80
WA,Apr,2009,Thursday,1,110
Tas,Apr,2009,Friday,1,110
Vic,Apr,2009,Thursday,1,100
NSW,Apr,2009,Wednesday,1,50
Vic,Apr,2009,Friday,1,100
Qld,Apr,2009,Wednesday,1,50
Vic,Apr,2009,Friday,1,100
WA,Apr,2009,Friday,1,60
NSW,Apr,2009,Thursday,1,70
NSW,Apr,2009,Thursday,2,100
NSW,Apr,2009,Tuesday,1,110
Qld,Apr,2009,Wednesday,1,60
Qld,Apr,2009,Wednesday,1,100
NSW,Apr,2009,Tuesday,1,100
Vic,Apr,2009,Friday,1,110
NSW,Apr,2009,Friday,1,80
Qld,Apr,2009,Thursday,1,60
Qld,Apr,2009,Tuesday,1,60
Qld,Apr,2009,Wednesday,3,100
NSW,Apr,2009,Monday,1,70
NSW,Apr,2009,Tuesday,1,100
Vic,Apr,2009,Thursday,1,100
Qld,Apr,2009,Wednesday,1,100
Qld,Apr,2009,Monday,1,100
Vic,Apr,2009,Tuesday,1,100
Vic,Apr,2009,Wednesday,1,60
WA,Apr,2009,Friday,1,110
NSW,Apr,2009,Tuesday,1,100
NSW,Apr,2009,Thursday,1,60
Tas,Apr,2009,Wednesday,1,100
ACT,Apr,2009,Friday,1,100
Qld,Apr,2009,Monday,1,100
NSW,Apr,2009,Monday,1,50
Qld,Apr,2009,Friday,1,100
NSW,Apr,2009,Friday,1,60
Vic,Apr,2009,Thursday,1,100
NSW,Apr,2009,Friday,1,50
Vic,Apr,2009,Friday,1,60
NSW,Apr,2009,Saturday,1,80
Vic,Apr,2009,Sunday,1,50
Qld,Apr,2009,Thursday,1,100
NSW,Apr,2009,Thursday,1,60
Vic,Apr,2009,Thursday,1,70
NSW,Apr,2009,Wednesday,1,50
NSW,Apr,2009,Tuesday,1,50
NSW,Apr,2009,Saturday,1,100
Vic,Apr,2009,Sunday,1,60
Vic,Apr,2009,Friday,1,50
Vic,Apr,2009,Thursday,1,50
Tas,Apr,2009,Tuesday,1,50
NSW,Apr,2009,Friday,1,60
NSW,Mar,2009,Sunday,1,90
NSW,Mar,2009,Sunday,2,70
Vic,Mar,2009,Saturday,1,100
SA,Mar,2009,Wednesday,2,60
NSW,Mar,2009,Tuesday,1,70
WA,Mar,2009,Saturday,1,50
Qld,Mar,2009,Sunday,1,10
WA,Mar,2009,Friday,1,50
Qld,Mar,2009,Sunday,1,80
Qld,Mar,2009,Sunday,1,70
SA,Mar,2009,Saturday,1,60
WA,Mar,2009,Friday,1,50
Vic,Mar,2009,Sunday,1,100
NSW,Mar,2009,Sunday,1,90
NSW,Mar,2009,Saturday,1,100
SA,Mar,2009,Saturday,1,110
Vic,Mar,2009,Friday,1,80
ACT,Mar,2009,Sunday,2,60
NSW,Mar,2009,Sunday,1,100
NSW,Mar,2009,Saturday,1,100
NSW,Mar,2009,Sunday,1,50
SA,Mar,2009,Saturday,1,110
Qld,Mar,2009,Sunday,1,100
NSW,Mar,2009,Sunday,1,50
Qld,Mar,2009,Sunday,1,100
Qld,Mar,2009,Tuesday,1,60
SA,Mar,2009,Tuesday,1,100
Qld,Mar,2009,Friday,1,60
WA,Mar,2009,Thursday,1,60
NSW,Mar,2009,Tuesday,1,80
WA,Mar,2009,Wednesday,1,110
Qld,Mar,2009,Wednesday,1,80
NSW,Mar,2009,Wednesday,1,50
NSW,Mar,2009,Thursday,1,100
NSW,Mar,2009,Monday,1,50
NSW,Mar,2009,Tuesday,1,60
Vic,Mar,2009,Monday,1,100
NSW,Mar,2009,Wednesday,1,80
Vic,Mar,2009,Thursday,2,100
Qld,Mar,2009,Friday,2,80
NSW,Mar,2009,Friday,2,100
NSW,Mar,2009,Tuesday,1,100
SA,Mar,2009,Monday,1,100
Qld,Mar,2009,Wednesday,1,100
NT,Mar,2009,Thursday,1,90
NSW,Mar,2009,Thursday,1,60
Qld,Mar,2009,Wednesday,1,100
Qld,Mar,2009,Thursday,1,80
Vic,Mar,2009,Wednesday,1,70
NSW,Mar,2009,Saturday,1,100
SA,Mar,2009,Sunday,1,80
NSW,Mar,2009,Sunday,1,60
Vic,Mar,2009,Saturday,1,100
Qld,Mar,2009,Sunday,2,80
WA,Mar,2009,Sunday,1,90
Qld,Mar,2009,Saturday,1,80
NSW,Mar,2009,Sunday,1,100
NSW,Mar,2009,Saturday,1,100
Vic,Mar,2009,Sunday,1,100
NSW,Mar,2009,Saturday,1,50
Tas,Mar,2009,Sunday,1,100
Qld,Mar,2009,Sunday,1,80
SA,Mar,2009,Saturday,1,80
NSW,Mar,2009,Sunday,1,80
Vic,Mar,2009,Sunday,1,100
NSW,Mar,2009,Sunday,1,100
NT,Mar,2009,Saturday,1,100
NSW,Mar,2009,Sunday,1,110
NSW,Mar,2009,Saturday,2,100
SA,Mar,2009,Saturday,1,110
SA,Mar,2009,Monday,1,110
WA,Mar,2009,Thursday,1,110
Qld,Mar,2009,Wednesday,1,60
NSW,Mar,2009,Tuesday,1,60
WA,Mar,2009,Wednesday,1,70
Qld,Mar,2009,Monday,1,60
NSW,Mar,2009,Thursday,1,50
Vic,Mar,2009,Wednesday,1,60
SA,Mar,2009,Monday,1,80
Qld,Mar,2009,Wednesday,1,60
Qld,Mar,2009,Thursday,1,90
Vic,Mar,2009,Monday,1,100
Vic,Mar,2009,Thursday,1,80
NSW,Mar,2009,Monday,1,50
WA,Mar,2009,Wednesday,1,110
ACT,Mar,2009,Monday,1,80
Qld,Mar,2009,Monday,1,60
Tas,Mar,2009,Wednesday,1,100
Tas,Mar,2009,Wednesday,1,100
WA,Mar,2009,Monday,1,70
Vic,Mar,2009,Wednesday,2,100
Vic,Mar,2009,Monday,1,100
Qld,Mar,2009,Friday,2,100
Vic,Mar,2009,Monday,2,100
NSW,Mar,2009,Monday,1,50
Vic,Mar,2009,Thursday,1,80
Qld,Mar,2009,Monday,1,80
NSW,Mar,2009,Tuesday,1,80
Vic,Mar,2009,Thursday,1,100
Tas,Mar,2009,Wednesday,1,100
NSW,Mar,2009,Wednesday,1,100
SA,Mar,2009,Monday,1,110
WA,Mar,2009,Friday,1,110
Qld,Mar,2009,Thursday,1,80
NSW,Mar,2009,Friday,1,100
WA,Mar,2009,Tuesday,1,70
WA,Mar,2009,Thursday,1,60
Qld,Mar,2009,Friday,1,60
Qld,Mar,2009,Saturday,1,50
WA,Mar,2009,Sunday,1,70
Qld,Mar,2009,Sunday,1,50
Vic,Mar,2009,Wednesday,1,50
NSW,Mar,2009,Tuesday,1,50
Vic,Mar,2009,Thursday,1,50
Vic,Mar,2009,Tuesday,1,50
Qld,Mar,2009,Thursday,1,50
NSW,Mar,2009,Tuesday,1,50
Qld,Mar,2009,Friday,1,70
WA,Mar,2009,Tuesday,1,80
WA,Mar,2009,Thursday,1,50
Tas,Mar,2009,Friday,1,70
WA,Feb,2009,Sunday,2,70
Vic,Feb,2009,Sunday,1,100
NSW,Feb,2009,Sunday,1,50
Qld,Feb,2009,Sunday,5,110
NSW,Feb,2009,Wednesday,1,70
NSW,Feb,2009,Friday,1,80
Vic,Feb,2009,Saturday,1,100
NSW,Feb,2009,Friday,1,100
SA,Feb,2009,Saturday,1,100
Tas,Feb,2009,Saturday,1,80
NSW,Feb,2009,Sunday,1,80
NSW,Feb,2009,Saturday,1,100
NSW,Feb,2009,Saturday,1,100
WA,Feb,2009,Friday,1,90
WA,Feb,2009,Friday,1,110
Vic,Feb,2009,Friday,1,100
WA,Feb,2009,Sunday,1,110
NSW,Feb,2009,Saturday,1,100
Vic,Feb,2009,Sunday,1,100
Vic,Feb,2009,Saturday,1,100
SA,Feb,2009,Wednesday,1,50
NSW,Feb,2009,Friday,2,100
WA,Feb,2009,Thursday,1,110
Qld,Feb,2009,Wednesday,1,30
WA,Feb,2009,Wednesday,2,80
NSW,Feb,2009,Thursday,1,90
WA,Feb,2009,Thursday,1,110
Qld,Feb,2009,Tuesday,1,100
Qld,Feb,2009,Thursday,1,50
WA,Feb,2009,Tuesday,1,110
NSW,Feb,2009,Tuesday,1,60
NSW,Feb,2009,Tuesday,1,100
Qld,Feb,2009,Wednesday,1,80
Qld,Feb,2009,Monday,1,90
WA,Feb,2009,Tuesday,1,60
Qld,Feb,2009,Tuesday,1,100
WA,Feb,2009,Tuesday,1,60
Qld,Feb,2009,Friday,1,100
SA,Feb,2009,Wednesday,1,80
NSW,Feb,2009,Thursday,1,80
Vic,Feb,2009,Saturday,1,100
NSW,Feb,2009,Sunday,1,100
Qld,Feb,2009,Sunday,1,80
NSW,Feb,2009,Saturday,1,80
SA,Feb,2009,Saturday,2,60
WA,Feb,2009,Saturday,1,110
Vic,Feb,2009,Saturday,1,100
Tas,Feb,2009,Saturday,1,100
WA,Feb,2009,Saturday,1,110
NSW,Feb,2009,Saturday,1,110
Vic,Feb,2009,Saturday,1,100
NSW,Feb,2009,Sunday,1,50
NSW,Feb,2009,Sunday,1,100
Qld,Feb,2009,Saturday,1,70
Vic,Feb,2009,Saturday,1,50
SA,Feb,2009,Sunday,2,80
SA,Feb,2009,Sunday,1,70
NSW,Feb,2009,Sunday,2,90
Vic,Feb,2009,Saturday,1,80
NSW,Feb,2009,Saturday,1,100
NSW,Feb,2009,Saturday,1,100
WA,Feb,2009,Wednesday,1,100
Qld,Feb,2009,Friday,1,60
WA,Feb,2009,Tuesday,1,60
SA,Feb,2009,Wednesday,1,110
WA,Feb,2009,Friday,1,80
NSW,Feb,2009,Tuesday,1,50
Tas,Feb,2009,Monday,1,100
NSW,Feb,2009,Thursday,1,100
Qld,Feb,2009,Thursday,1,50
Qld,Feb,2009,Monday,1,60
Tas,Feb,2009,Friday,1,100
SA,Feb,2009,Tuesday,1,50
Vic,Feb,2009,Thursday,1,100
Vic,Feb,2009,Friday,1,50
Vic,Feb,2009,Tuesday,1,50
Qld,Feb,2009,Thursday,1,100
NSW,Feb,2009,Friday,1,100
Qld,Feb,2009,Monday,1,100
SA,Feb,2009,Thursday,1,70
WA,Feb,2009,Tuesday,1,110
Qld,Feb,2009,Monday,1,50
NSW,Feb,2009,Monday,1,100
NSW,Feb,2009,Friday,1,60
Vic,Feb,2009,Tuesday,1,100
Qld,Feb,2009,Thursday,1,100
Qld,Feb,2009,Wednesday,1,100
Qld,Feb,2009,Tuesday,1,90
NSW,Feb,2009,Tuesday,2,100
WA,Feb,2009,Tuesday,1,70
SA,Feb,2009,Monday,2,110
Vic,Feb,2009,Sunday,1,60
SA,Feb,2009,Monday,2,60
Qld,Feb,2009,Saturday,1,100
NSW,Feb,2009,Sunday,1,110
NSW,Feb,2009,Saturday,1,110
Qld,Feb,2009,Saturday,1,60
Qld,Feb,2009,Thursday,1,60
Vic,Feb,2009,Tuesday,1,50
NSW,Feb,2009,Friday,1,80
NSW,Feb,2009,Tuesday,1,50
WA,Feb,2009,Wednesday,1,50
Vic,Feb,2009,Friday,1,60
Vic,Feb,2009,Friday,1,50
Qld,Jan,2009,Monday,1,60
WA,Jan,2009,Friday,1,100
Tas,Jan,2009,Sunday,1,100
NSW,Jan,2009,Wednesday,1,80
NSW,Jan,2009,Sunday,1,100
Qld,Jan,2009,Saturday,1,100
NSW,Jan,2009,Saturday,1,80
NSW,Jan,2009,Saturday,1,70
NSW,Jan,2009,Thursday,1,110
Qld,Jan,2009,Tuesday,1,80
NSW,Jan,2009,Thursday,1,50
NSW,Jan,2009,Sunday,1,50
Vic,Jan,2009,Sunday,1,50
NSW,Jan,2009,Saturday,1,60
SA,Jan,2009,Monday,1,60
NSW,Jan,2009,Friday,1,100
Tas,Jan,2009,Saturday,2,110
NSW,Jan,2009,Sunday,1,100
WA,Jan,2009,Saturday,1,110
NSW,Jan,2009,Sunday,1,100
WA,Jan,2009,Saturday,1,70
Tas,Jan,2009,Sunday,1,100
WA,Jan,2009,Sunday,1,60
NSW,Jan,2009,Saturday,1,110
Qld,Jan,2009,Thursday,1,100
Vic,Jan,2009,Monday,1,100
Qld,Jan,2009,Thursday,1,60
NSW,Jan,2009,Wednesday,1,80
WA,Jan,2009,Wednesday,1,110
NSW,Jan,2009,Monday,1,100
NSW,Jan,2009,Friday,1,100
Tas,Jan,2009,Thursday,1,100
Qld,Jan,2009,Wednesday,1,110
Qld,Jan,2009,Monday,1,70
Tas,Jan,2009,Thursday,1,110
Tas,Jan,2009,Tuesday,1,60
Vic,Jan,2009,Thursday,3,100
WA,Jan,2009,Wednesday,1,110
SA,Jan,2009,Wednesday,1,100
Qld,Jan,2009,Sunday,1,50
WA,Jan,2009,Sunday,1,110
WA,Jan,2009,Saturday,1,80
NSW,Jan,2009,Sunday,1,50
Qld,Jan,2009,Sunday,1,100
Vic,Jan,2009,Sunday,1,100
Qld,Jan,2009,Saturday,3,100
Qld,Jan,2009,Saturday,1,80
NSW,Jan,2009,Saturday,1,100
WA,Jan,2009,Saturday,1,50
Vic,Jan,2009,Sunday,1,100
Qld,Jan,2009,Sunday,1,90
Vic,Jan,2009,Sunday,1,60
NSW,Jan,2009,Sunday,1,110
Vic,Jan,2009,Friday,1,100
Vic,Jan,2009,Wednesday,1,100
Vic,Jan,2009,Thursday,1,60
Vic,Jan,2009,Friday,2,100
NSW,Jan,2009,Friday,1,100
Tas,Jan,2009,Friday,1,50
Vic,Jan,2009,Thursday,1,100
Vic,Jan,2009,Monday,1,100
NSW,Jan,2009,Wednesday,1,110
Qld,Jan,2009,Friday,1,60
Vic,Jan,2009,Wednesday,1,100
Vic,Jan,2009,Tuesday,1,100
Vic,Jan,2009,Monday,1,80
Vic,Jan,2009,Tuesday,1,100
Vic,Jan,2009,Friday,1,100
Vic,Jan,2009,Thursday,1,100
Vic,Jan,2009,Wednesday,1,70
Qld,Jan,2009,Thursday,2,40
Tas,Jan,2009,Friday,1,100
Tas,Jan,2009,Thursday,1,100
Qld,Jan,2009,Tuesday,1,100
Vic,Jan,2009,Tuesday,1,100
Qld,Jan,2009,Thursday,1,60
WA,Jan,2009,Friday,1,110
NSW,Jan,2009,Wednesday,3,110
NSW,Jan,2009,Monday,1,80
Vic,Jan,2009,Wednesday,2,80
Qld,Jan,2009,Tuesday,1,60
NSW,Jan,2009,Friday,1,60
NSW,Jan,2009,Monday,1,100
SA,Jan,2009,Wednesday,1,60
Qld,Jan,2009,Thursday,1,80
Qld,Jan,2009,Thursday,1,70
Qld,Jan,2009,Thursday,1,100
Qld,Jan,2009,Thursday,1,100
Vic,Jan,2009,Tuesday,1,100
Tas,Jan,2009,Monday,1,100
Qld,Jan,2009,Friday,1,100
Vic,Jan,2009,Thursday,2,100
NT,Jan,2009,Thursday,1,110
NT,Jan,2009,Monday,1,80
Vic,Jan,2009,Friday,1,60
Vic,Jan,2009,Saturday,1,100
SA,Jan,2009,Wednesday,1,50
WA,Jan,2009,Friday,1,80
Qld,Jan,2009,Thursday,1,60
SA,Jan,2009,Tuesday,1,50
Vic,Jan,2009,Wednesday,1,60
Qld,Jan,2009,Friday,1,60
SA,Jan,2009,Thursday,1,50
WA,Jan,2009,Thursday,1,90
Qld,Dec,2008,Friday,1,100
WA,Dec,2008,Saturday,2,110
NSW,Dec,2008,Sunday,1,60
NSW,Dec,2008,Friday,1,50
Vic,Dec,2008,Friday,1,80
Qld,Dec,2008,Sunday,1,60
Qld,Dec,2008,Sunday,1,110
NSW,Dec,2008,Thursday,1,60
Tas,Dec,2008,Thursday,1,100
NSW,Dec,2008,Wednesday,1,80
Vic,Dec,2008,Wednesday,1,60
NSW,Dec,2008,Tuesday,1,60
WA,Dec,2008,Thursday,1,100
WA,Dec,2008,Sunday,1,50
Vic,Dec,2008,Saturday,1,100
WA,Dec,2008,Sunday,1,50
Vic,Dec,2008,Monday,1,80
NSW,Dec,2008,Saturday,1,100
Vic,Dec,2008,Saturday,1,70
SA,Dec,2008,Sunday,1,60
NSW,Dec,2008,Saturday,1,60
SA,Dec,2008,Saturday,1,80
NSW,Dec,2008,Saturday,1,60
Qld,Dec,2008,Saturday,1,100
NSW,Dec,2008,Saturday,1,60
NSW,Dec,2008,Saturday,1,80
Qld,Dec,2008,Saturday,1,60
Vic,Dec,2008,Saturday,1,50
Vic,Dec,2008,Sunday,1,100
Qld,Dec,2008,Sunday,1,70
NSW,Dec,2008,Saturday,1,50
Qld,Dec,2008,Sunday,1,100
SA,Dec,2008,Sunday,1,100
WA,Dec,2008,Sunday,1,70
Qld,Dec,2008,Sunday,1,70
NSW,Dec,2008,Friday,1,100
NSW,Dec,2008,Saturday,1,50
Tas,Dec,2008,Thursday,1,50
Qld,Dec,2008,Wednesday,1,60
NT,Dec,2008,Friday,1,80
WA,Dec,2008,Thursday,1,60
Qld,Dec,2008,Thursday,1,60
Qld,Dec,2008,Monday,1,80
SA,Dec,2008,Monday,1,80
Qld,Dec,2008,Thursday,1,60
Vic,Dec,2008,Thursday,1,100
WA,Dec,2008,Tuesday,1,80
NSW,Dec,2008,Wednesday,1,100
Qld,Dec,2008,Tuesday,1,60
WA,Dec,2008,Monday,1,110
WA,Dec,2008,Thursday,1,110
NSW,Dec,2008,Monday,1,50
NSW,Dec,2008,Wednesday,1,100
Qld,Dec,2008,Thursday,1,50
NSW,Dec,2008,Tuesday,1,80
NSW,Dec,2008,Wednesday,1,50
NSW,Dec,2008,Tuesday,1,100
Vic,Dec,2008,Wednesday,1,60
Vic,Dec,2008,Saturday,1,100
Vic,Dec,2008,Saturday,1,80
Qld,Dec,2008,Saturday,1,70
NSW,Dec,2008,Saturday,1,60
Qld,Dec,2008,Saturday,1,60
WA,Dec,2008,Saturday,1,90
WA,Dec,2008,Saturday,1,80
NSW,Dec,2008,Sunday,1,100
WA,Dec,2008,Saturday,1,110
WA,Dec,2008,Sunday,2,110
SA,Dec,2008,Thursday,1,110
Tas,Dec,2008,Friday,1,80
WA,Dec,2008,Tuesday,1,60
Vic,Dec,2008,Monday,1,100
NSW,Dec,2008,Wednesday,1,100
SA,Dec,2008,Tuesday,1,40
Qld,Dec,2008,Friday,1,80
NSW,Dec,2008,Thursday,1,100
NSW,Dec,2008,Tuesday,1,50
Vic,Dec,2008,Thursday,1,110
NT,Dec,2008,Thursday,1,130
Vic,Dec,2008,Thursday,1,70
NT,Dec,2008,Friday,1,60
NSW,Dec,2008,Wednesday,1,100
Qld,Dec,2008,Tuesday,1,100
NSW,Dec,2008,Wednesday,1,60
NSW,Dec,2008,Friday,1,60
SA,Dec,2008,Tuesday,1,50
SA,Dec,2008,Friday,1,80
Vic,Dec,2008,Monday,1,80
Vic,Dec,2008,Monday,1,100
SA,Dec,2008,Thursday,1,60
NSW,Dec,2008,Wednesday,1,100
NSW,Dec,2008,Thursday,2,100
Qld,Dec,2008,Monday,1,100
Vic,Dec,2008,Wednesday,1,80
Tas,Dec,2008,Tuesday,1,60
ACT,Dec,2008,Monday,1,50
Vic,Dec,2008,Monday,1,100
Vic,Dec,2008,Tuesday,1,80
Qld,Dec,2008,Monday,1,100
Vic,Dec,2008,Friday,1,50
NSW,Dec,2008,Monday,1,100
Tas,Dec,2008,Wednesday,2,110
Qld,Dec,2008,Tuesday,1,60
Qld,Dec,2008,Thursday,1,80
WA,Dec,2008,Tuesday,1,70
Qld,Dec,2008,Monday,1,60
Qld,Dec,2008,Tuesday,1,60
WA,Dec,2008,Wednesday,1,110
NSW,Dec,2008,Tuesday,1,50
WA,Dec,2008,Tuesday,1,80
Vic,Dec,2008,Wednesday,1,70
WA,Dec,2008,Tuesday,1,110
WA,Dec,2008,Wednesday,1,110
NT,Dec,2008,Saturday,1,100
Qld,Dec,2008,Wednesday,1,80
WA,Dec,2008,Sunday,1,60
Qld,Dec,2008,Thursday,1,100
Qld,Dec,2008,Friday,1,80
Qld,Dec,2008,Wednesday,1,100
NSW,Dec,2008,Thursday,1,60
NSW,Dec,2008,Friday,1,50
Qld,Dec,2008,Friday,1,50
Qld,Dec,2008,Thursday,1,70
NSW,Dec,2008,Monday,1,50
Vic,Dec,2008,Monday,1,60
Vic,Dec,2008,Tuesday,1,70
Vic,Dec,2008,Saturday,1,110
SA,Dec,2008,Tuesday,1,80
